"松山機場","2021-06-01 00",0,0
"松山機場","2021-06-01 00",3,0
"松山機場","2021-06-01 01",0,0
"松山機場","2021-06-01 05",0,0
"松山機場","2021-06-01 06",20,47
"松山機場","2021-06-01 07",70,149
"松山機場","2021-06-01 08",102,230
"松山機場","2021-06-01 09",44,67
"松山機場","2021-06-01 10",20,30
"松山機場","2021-06-01 11",24,27
"松山機場","2021-06-01 12",23,36
"松山機場","2021-06-01 13",34,36
"松山機場","2021-06-01 14",30,21
"松山機場","2021-06-01 15",35,25
"松山機場","2021-06-01 16",66,26
"松山機場","2021-06-01 17",148,69
"松山機場","2021-06-01 18",192,78
"松山機場","2021-06-01 19",72,44
"松山機場","2021-06-01 20",38,36
"松山機場","2021-06-01 21",37,22
"松山機場","2021-06-01 22",37,17
"松山機場","2021-06-01 23",15,3
"松山機場","2021-06-02 00",4,1
"松山機場","2021-06-02 01",0,0
"松山機場","2021-06-02 05",0,0
"松山機場","2021-06-02 06",17,47
"松山機場","2021-06-02 07",69,141
"松山機場","2021-06-02 08",96,219
"松山機場","2021-06-02 09",39,66
"松山機場","2021-06-02 10",20,30
"松山機場","2021-06-02 11",25,41
"松山機場","2021-06-02 12",31,26
"松山機場","2021-06-02 13",20,37
"松山機場","2021-06-02 14",28,21
"松山機場","2021-06-02 15",37,19
"松山機場","2021-06-02 16",58,29
"松山機場","2021-06-02 17",121,71
"松山機場","2021-06-02 18",196,99
"松山機場","2021-06-02 19",91,48
"松山機場","2021-06-02 20",33,33
"松山機場","2021-06-02 21",15,15
"松山機場","2021-06-02 22",35,10
"松山機場","2021-06-02 23",12,1
"松山機場","2021-06-03 00",4,1
"松山機場","2021-06-03 01",0,0
"松山機場","2021-06-03 05",0,0
"松山機場","2021-06-03 06",16,45
"松山機場","2021-06-03 07",64,142
"松山機場","2021-06-03 08",100,200
"松山機場","2021-06-03 09",35,60
"松山機場","2021-06-03 10",20,25
"松山機場","2021-06-03 11",16,28
"松山機場","2021-06-03 12",29,25
"松山機場","2021-06-03 13",28,48
"松山機場","2021-06-03 14",21,15
"松山機場","2021-06-03 15",20,17
"松山機場","2021-06-03 16",46,32
"松山機場","2021-06-03 17",114,61
"松山機場","2021-06-03 18",171,82
"松山機場","2021-06-03 19",93,38
"松山機場","2021-06-03 20",44,28
"松山機場","2021-06-03 21",12,18
"松山機場","2021-06-03 22",28,12
"松山機場","2021-06-03 23",13,2
"松山機場","2021-06-04 00",6,0
"松山機場","2021-06-04 01",0,0
"松山機場","2021-06-04 05",0,0
"松山機場","2021-06-04 06",15,49
"松山機場","2021-06-04 07",72,156
"松山機場","2021-06-04 08",84,214
"松山機場","2021-06-04 09",38,55
"松山機場","2021-06-04 10",24,36
"松山機場","2021-06-04 11",21,39
"松山機場","2021-06-04 12",30,45
"松山機場","2021-06-04 13",32,28
"松山機場","2021-06-04 14",30,19
"松山機場","2021-06-04 15",37,25
"松山機場","2021-06-04 16",49,37
"松山機場","2021-06-04 17",127,73
"松山機場","2021-06-04 18",199,82
"松山機場","2021-06-04 19",118,53
"松山機場","2021-06-04 20",56,33
"松山機場","2021-06-04 21",24,28
"松山機場","2021-06-04 22",26,12
"松山機場","2021-06-04 23",21,1
"松山機場","2021-06-05 00",2,0
"松山機場","2021-06-05 01",0,0
"松山機場","2021-06-05 05",0,0
"松山機場","2021-06-05 06",6,21
"松山機場","2021-06-05 07",19,52
"松山機場","2021-06-05 08",19,41
"松山機場","2021-06-05 09",12,25
"松山機場","2021-06-05 10",17,21
"松山機場","2021-06-05 11",18,15
"松山機場","2021-06-05 12",25,24
"松山機場","2021-06-05 13",17,21
"松山機場","2021-06-05 14",17,12
"松山機場","2021-06-05 15",23,7
"松山機場","2021-06-05 16",22,14
"松山機場","2021-06-05 17",46,17
